order,rob_size,lq_size,sq_size,p_width,energy,performance,time,energy_baseline,performance_baseline
793111149258377,16,4,4,7,12.916749727090934,1.17927630298548,713.0899999999999,12.916749727090934,1.17927630298548
793111149258377,32,256,4,4,9.535321892498422,0.9082562096395399,697.83,9.535321892498422,0.9082562096395399
793111149258377,64,64,256,11,8.38612711136721,0.67003016795064,683.34,8.38612711136721,0.67003016795064
793111149258377,16,128,128,5,12.930557966145084,1.22404155634666,724.08,12.930557966145084,1.22404155634666
793111149258377,64,256,256,12,8.598997890663489,0.67052276121,691.87,8.598997890663489,0.67052276121
793111149258377,128,256,16,8,5.023667019211721,0.39948299334767995,675.05,5.023667019211721,0.39948299334767995
793111149258377,64,128,64,12,8.554171575269459,0.67052276121,683.16,8.554171575269459,0.67052276121
793111149258377,128,16,4,5,5.1990185803831235,0.45600447353999995,676.5600000000001,5.1990185803831235,0.45600447353999995
793111149258377,16,16,16,7,12.771537073903453,1.1651201747342002,723.9499999999999,12.771537073903453,1.1651201747342002
793111149258377,256,64,16,7,4.652315004785301,0.37210079261969997,676.24,4.652315004785301,0.37210079261969997
793687025744719,16,128,4,4,12.666882452402376,1.22560193163228,718.67,12.666882452402376,1.22560193163228
793687025744719,128,64,16,11,5.399831996389185,0.40263400935099997,659.9000000000001,5.399831996389185,0.40263400935099997
793687025744719,256,64,128,9,4.993352204191201,0.38026278956793996,662.21,4.993352204191201,0.38026278956793996
793687025744719,256,64,256,4,6.174528008299381,0.55905346378806,675.28,6.174528008299381,0.55905346378806
793687025744719,128,128,64,11,5.4088709699403665,0.40233943130772,659.2499999999999,5.4088709699403665,0.40233943130772
793687025744719,64,64,128,10,8.192955281877806,0.6705329416059601,669.0799999999999,8.192955281877806,0.6705329416059601
793687025744719,256,16,16,8,4.8584051254643805,0.37999453043303993,659.25,4.8584051254643805,0.37999453043303993
793687025744719,64,64,128,6,7.9318843783253925,0.7113571222452999,673.0,7.9318843783253925,0.7113571222452999
793687025744719,512,256,256,4,6.2350633098930475,0.55904189134796,688.65,6.2350633098930475,0.55904189134796
793687025744719,64,4,256,7,8.250308353677706,0.7260302485592199,676.95,8.250308353677706,0.7260302485592199
794251293867521,64,4,16,8,8.096021659178046,0.69860391741574,670.9200000000001,8.096021659178046,0.69860391741574
794251293867521,128,16,128,10,5.293169002358247,0.4039767864010799,665.98,5.293169002358247,0.4039767864010799
794251293867521,32,16,64,12,10.543607190006005,0.8513061304020999,684.4000000000001,10.543607190006005,0.8513061304020999
794251293867521,16,256,128,7,12.846428676887252,1.16505203129156,706.58,12.846428676887252,1.16505203129156
794251293867521,16,128,128,10,13.814673778173056,1.1846335955087,707.57,13.814673778173056,1.1846335955087
794251293867521,64,128,128,6,7.940498264098541,0.7113571222452999,672.3500000000001,7.940498264098541,0.7113571222452999
794251293867521,256,64,4,7,4.6572613550261766,0.37264493449302,661.98,4.6572613550261766,0.37264493449302
794251293867521,16,256,256,4,12.775007679590981,1.22793857854292,715.42,12.775007679590981,1.22793857854292
794251293867521,64,16,256,4,7.927892126786149,0.7425468651541199,674.61,7.927892126786149,0.7425468651541199
794251293867521,64,16,64,8,7.967966126851412,0.68378184939894,665.77,7.967966126851412,0.68378184939894
794820716247583,32,128,256,7,9.834921425237816,0.87739485059554,687.0,9.834921425237816,0.87739485059554
794820716247583,128,4,16,12,8.873923081969572,0.69852478392038,684.9699999999999,8.873923081969572,0.69852478392038
794820716247583,512,64,16,12,5.5735053934663386,0.38862196730982,669.0400000000001,5.5735053934663386,0.38862196730982
794820716247583,16,4,16,12,14.341691289574655,1.1872536836535,702.45,14.341691289574655,1.1872536836535
794820716247583,256,16,16,7,4.647771863074438,0.37212695028084,671.88,4.647771863074438,0.37212695028084
794820716247583,64,64,64,4,7.9042998859744,0.7425468651541199,686.06,7.9042998859744,0.7425468651541199
794820716247583,64,128,16,6,7.923088166922432,0.7115820056858599,685.94,7.923088166922432,0.7115820056858599
794820716247583,128,16,16,4,6.124185156161367,0.56141149748876,678.4399999999999,6.124185156161367,0.56141149748876
794820716247583,16,16,4,11,14.044133157897328,1.18556637625388,725.65,14.044133157897328,1.18556637625388
794820716247583,512,128,16,9,5.1302919145487,0.38739290583282,670.7,5.1302919145487,0.38739290583282
795398463367755,64,16,4,11,8.341947107495233,0.6701815360875799,675.69,8.341947107495233,0.6701815360875799
795398463367755,32,16,128,6,9.612209975425476,0.8789857534696199,685.3700000000001,9.612209975425476,0.8789857534696199
795398463367755,128,4,256,6,8.102282759687546,0.7260534559424201,685.15,8.102282759687546,0.7260534559424201
795398463367755,256,128,4,5,5.215662370983775,0.45268749093174004,663.25,5.215662370983775,0.45268749093174004
795398463367755,128,64,64,4,6.135463560242876,0.5611259791160799,682.43,6.135463560242876,0.5611259791160799
795398463367755,256,16,128,8,4.868409911896452,0.37968657599308,664.4699999999999,4.868409911896452,0.37968657599308
795398463367755,256,4,64,11,8.606729786367605,0.68409169163048,679.6,8.606729786367605,0.68409169163048
795398463367755,128,16,64,6,5.198036932771187,0.44377279209516,663.6600000000001,5.198036932771187,0.44377279209516
795398463367755,256,16,64,12,5.320183004478036,0.37347219477262,664.84,5.320183004478036,0.37347219477262
795398463367755,128,256,128,6,5.228390359359927,0.4437446969322,667.5699999999999,5.228390359359927,0.4437446969322
795938100762333,512,16,128,11,5.339049213151206,0.37890028745911997,664.4200000000001,5.339049213151206,0.37890028745911997
795938100762333,256,256,4,12,5.51733888333314,0.39188760102886,657.5,5.51733888333314,0.39188760102886
795938100762333,16,64,64,6,13.004671505465259,1.20940592172012,708.05,13.004671505465259,1.20940592172012
795938100762333,128,128,128,8,5.023683479154356,0.39918130592858,660.0600000000001,5.023683479154356,0.39918130592858
795938100762333,256,64,64,5,5.208995037211662,0.45183195427956,673.02,5.208995037211662,0.45183195427956
795938100762333,512,128,256,12,5.62025950906798,0.39000230470170005,669.69,5.62025950906798,0.39000230470170005
795938100762333,256,128,16,9,5.052210966603213,0.38739317287782,658.6100000000001,5.052210966603213,0.38739317287782
795938100762333,16,16,256,10,13.818952732180911,1.1846335955087,708.85,13.818952732180911,1.1846335955087
795938100762333,16,128,128,6,13.03317155271632,1.20940592172012,717.98,13.03317155271632,1.20940592172012
795938100762333,16,128,4,8,13.305740309557581,1.18923576888298,712.4000000000001,13.305740309557581,1.18923576888298
796503967764420,32,64,64,12,10.55202436162739,0.8513061304020999,690.09,10.55202436162739,0.8513061304020999
796503967764420,256,256,4,8,4.883668218275616,0.38053019503636,666.0899999999999,4.883668218275616,0.38053019503636
796503967764420,32,4,128,12,10.589734394423443,0.8544304406765401,700.34,10.589734394423443,0.8544304406765401
796503967764420,128,256,4,4,6.156100988901602,0.5620033723107399,682.3199999999999,6.156100988901602,0.5620033723107399
796503967764420,32,4,4,6,9.602261043890225,0.8804465912998,709.14,9.602261043890225,0.8804465912998
796503967764420,512,4,16,6,8.175280050769452,0.7261576277853601,684.54,8.175280050769452,0.7261576277853601
796503967764420,512,128,64,4,6.1953569637509895,0.55904189134796,682.81,6.1953569637509895,0.55904189134796
796503967764420,512,4,64,8,8.281861179283128,0.6984958407425199,679.16,8.281861179283128,0.6984958407425199
796503967764420,512,4,64,6,8.182854200481144,0.7260534559424201,699.8100000000001,8.182854200481144,0.7260534559424201
796503967764420,128,256,64,11,5.419665672952567,0.40233943130772,667.44,5.419665672952567,0.40233943130772
797066770008230,32,64,64,7,9.78988867687141,0.87739485059554,692.71,9.78988867687141,0.87739485059554
797066770008230,512,4,4,8,8.27871631465013,0.69912669565784,696.67,8.27871631465013,0.69912669565784
797066770008230,32,64,128,11,10.490769667257855,0.8640217848226799,713.6899999999999,10.490769667257855,0.8640217848226799
797066770008230,128,16,128,8,5.0132636905919945,0.39920732154642,682.66,5.0132636905919945,0.39920732154642
797066770008230,16,128,64,5,12.915291492172999,1.22404155634666,728.7099999999999,12.915291492172999,1.22404155634666
797066770008230,256,64,256,7,4.675592369941701,0.37174963789326,667.57,4.675592369941701,0.37174963789326
797066770008230,32,128,16,10,10.379295576128165,0.8744177222584999,704.6199999999999,10.379295576128165,0.8744177222584999
797066770008230,16,4,16,9,13.586180980718689,1.19308298472282,719.05,13.586180980718689,1.19308298472282
797066770008230,256,16,128,5,5.211885399253073,0.45187186761636,675.1899999999999,5.211885399253073,0.45187186761636
797066770008230,512,4,128,4,8.271581689187476,0.7710263995486399,691.21,8.271581689187476,0.7710263995486399
797644424815249,256,4,16,12,8.958275963793412,0.69852175125088,668.08,8.958275963793412,0.69852175125088
797644424815249,512,128,64,7,4.720507793178713,0.3717589915767,667.54,4.720507793178713,0.3717589915767
797644424815249,64,256,16,5,7.848118503959875,0.7189382492966799,671.39,7.848118503959875,0.7189382492966799
797644424815249,512,4,4,6,8.17923292686665,0.72670161625244,683.07,8.17923292686665,0.72670161625244
797644424815249,512,16,64,10,5.175999383881846,0.37808542733022,663.0999999999999,5.175999383881846,0.37808542733022
797644424815249,512,128,128,5,5.268923660041697,0.45182109491208,664.12,5.268923660041697,0.45182109491208
797644424815249,512,128,128,11,5.480533358556988,0.39242389606343997,672.88,5.480533358556988,0.39242389606343997
797644424815249,16,16,256,8,13.376388407321018,1.19267672149618,703.61,13.376388407321018,1.19267672149618
797644424815249,512,64,64,6,5.114279580099745,0.42499582050336,664.79,5.114279580099745,0.42499582050336
797644424815249,16,256,16,5,12.928223525493419,1.2240963134384801,728.38,12.928223525493419,1.2240963134384801
798225048650469,128,4,128,4,8.191889916410801,0.7710263995486399,688.23,8.191889916410801,0.7710263995486399
798225048650469,32,16,64,7,9.781220157218762,0.87739485059554,691.16,9.781220157218762,0.87739485059554
798225048650469,16,4,128,9,13.613067524794435,1.1929906225370999,714.25,13.613067524794435,1.1929906225370999
798225048650469,64,128,128,5,7.848913361196482,0.7187356328870399,685.2099999999999,7.848913361196482,0.7187356328870399
798225048650469,256,64,4,6,5.062299526673726,0.42587588132222,662.35,5.062299526673726,0.42587588132222
798225048650469,128,64,4,5,5.204295682551708,0.45600443376724,663.8,5.204295682551708,0.45600443376724
798225048650469,64,128,64,9,8.1584214623316,0.683726126396,674.76,8.1584214623316,0.683726126396
798225048650469,16,128,64,11,14.077277392942422,1.1850744630801997,712.3199999999999,14.077277392942422,1.1850744630801997
798225048650469,16,16,64,6,12.993390054076741,1.20940592172012,715.85,12.993390054076741,1.20940592172012
798225048650469,512,128,256,10,5.31277773796432,0.38896815321873995,667.29,5.31277773796432,0.38896815321873995
798793496051910,16,4,256,4,12.717337462109153,1.2274090781429,715.39,12.717337462109153,1.2274090781429
798793496051910,256,256,64,11,5.378000556160509,0.39140401550256,668.79,5.378000556160509,0.39140401550256
798793496051910,16,256,128,6,13.058657006293016,1.20940592172012,713.3399999999999,13.058657006293016,1.20940592172012
798793496051910,16,64,256,4,12.735696417608231,1.22793857854292,718.4000000000001,12.735696417608231,1.22793857854292
798793496051910,64,4,4,8,8.100818505481381,0.6991328575881799,680.1500000000001,8.100818505481381,0.6991328575881799
798793496051910,128,256,64,8,5.026989294284749,0.39918132581497995,669.2499999999999,5.026989294284749,0.39918132581497995
798793496051910,64,256,64,6,7.946486502694562,0.7113571222452999,685.75,7.946486502694562,0.7113571222452999
798793496051910,512,128,256,11,5.494614507949059,0.39242389606343997,669.4099999999999,5.494614507949059,0.39242389606343997
798793496051910,128,256,16,12,5.563064734727511,0.40400328978208,666.2600000000001,5.563064734727511,0.40400328978208
798793496051910,32,4,64,6,9.608032690321895,0.8798644549205199,698.4599999999999,9.608032690321895,0.8798644549205199
799362366928179,256,64,4,10,5.096650579776304,0.37894437592674,660.89,5.096650579776304,0.37894437592674
799362366928179,512,64,4,6,5.1161539725403955,0.42587588132222,661.29,5.1161539725403955,0.42587588132222
799362366928179,512,64,64,11,5.457916062640216,0.39144111202774,664.68,5.457916062640216,0.39144111202774
799362366928179,16,4,128,10,13.78997734577954,1.1846851693668798,704.4100000000001,13.78997734577954,1.1846851693668798
799362366928179,512,128,16,8,4.938059745802829,0.37998338699084,667.09,4.938059745802829,0.37998338699084
799362366928179,512,256,128,11,5.491147504467557,0.39242389606343997,669.2299999999999,5.491147504467557,0.39242389606343997
799362366928179,16,16,64,4,12.679617079432626,1.22793857854292,702.16,12.679617079432626,1.22793857854292
799362366928179,32,16,16,10,10.360520529006301,0.8744177222584999,693.71,10.360520529006301,0.8744177222584999
799362366928179,256,128,4,6,5.068185526161578,0.42587588132222,668.3699999999999,5.068185526161578,0.42587588132222
799362366928179,512,4,64,11,8.720995292990752,0.68409169163048,678.05,8.720995292990752,0.68409169163048
799924739965147,128,256,128,9,5.223192995332688,0.40797561790298,657.9300000000001,5.223192995332688,0.40797561790298
799924739965147,32,256,16,11,10.499339314335733,0.86411191122068,705.8299999999999,10.499339314335733,0.86411191122068
799924739965147,128,128,128,12,5.562816836825297,0.40369377283846,661.5,5.562816836825297,0.40369377283846
799924739965147,16,256,4,4,12.692665451244583,1.22560193163228,716.54,12.692665451244583,1.22560193163228
799924739965147,128,4,128,12,8.891361034172427,0.69839755242776,681.98,8.891361034172427,0.69839755242776
799924739965147,256,128,256,9,5.012664202838004,0.38026278956793996,661.91,5.012664202838004,0.38026278956793996
799924739965147,512,64,128,12,5.600695944534969,0.39000230470170005,674.02,5.600695944534969,0.39000230470170005
799924739965147,64,256,128,10,8.216856053415174,0.6705329416059601,673.4000000000001,8.216856053415174,0.6705329416059601
799924739965147,128,4,16,8,8.130451285714518,0.6985918321957599,683.2,8.130451285714518,0.6985918321957599
799924739965147,64,128,4,8,7.982010165815016,0.68454942159176,672.6399999999999,7.982010165815016,0.68454942159176
800494563519674,64,4,16,4,8.09370964858732,0.76511963754824,685.97,8.09370964858732,0.76511963754824
800494563519674,256,16,64,5,5.203954333252408,0.45187186761636,668.14,5.203954333252408,0.45187186761636
800494563519674,32,64,64,9,10.102994813854885,0.8684132692584999,705.12,10.102994813854885,0.8684132692584999
800494563519674,32,64,256,11,10.513429918173221,0.8640217848226799,702.7399999999999,10.513429918173221,0.8640217848226799
800494563519674,32,256,4,11,10.50302005938641,0.8646089139097201,689.74,10.50302005938641,0.8646089139097201
800494563519674,512,4,64,7,8.375712310901076,0.72602632384508,684.69,8.375712310901076,0.72602632384508
800494563519674,128,4,256,11,8.558490951927148,0.68409610924648,673.3000000000001,8.558490951927148,0.68409610924648
800494563519674,32,16,128,9,10.10632748883885,0.8684132692584999,701.0,10.10632748883885,0.8684132692584999
800494563519674,128,256,256,7,5.165111566638373,0.42403860523906,661.19,5.165111566638373,0.42403860523906
800494563519674,64,4,64,12,8.837398041099338,0.6984483421690599,675.1999999999999,8.837398041099338,0.6984483421690599
801057418118452,256,128,256,5,5.238220190667967,0.45183195427956,661.2900000000001,5.238220190667967,0.45183195427956
801057418118452,256,128,256,7,4.680944532394019,0.37174963789326,663.03,4.680944532394019,0.37174963789326
801057418118452,512,4,16,10,8.671651049224351,0.6985641447158,687.87,8.671651049224351,0.6985641447158
801057418118452,512,64,16,4,6.183518609990761,0.55939074775904,675.1,6.183518609990761,0.55939074775904
801057418118452,128,16,256,9,5.2167556913829465,0.40802435794282,659.78,5.2167556913829465,0.40802435794282
801057418118452,128,64,16,6,5.199049698087169,0.44401498520364,664.8499999999999,5.199049698087169,0.44401498520364
801057418118452,256,128,256,4,6.181688076262392,0.55905346378806,679.38,6.181688076262392,0.55905346378806
801057418118452,32,16,64,5,9.58964018411957,0.8971052321529599,704.87,9.58964018411957,0.8971052321529599
801057418118452,128,64,16,9,5.1957514313020585,0.40826996723958,662.6600000000001,5.1957514313020585,0.40826996723958
801057418118452,256,128,256,6,5.088538919758525,0.42499859465586,659.72,5.088538919758525,0.42499859465586
801620364543630,16,4,16,7,12.75957366502581,1.16408137706666,710.7600000000001,12.75957366502581,1.16408137706666
801620364543630,256,256,256,6,5.099744553419022,0.42499859465586,662.0,5.099744553419022,0.42499859465586
801620364543630,256,4,128,7,8.312047473564897,0.72602634373148,681.9199999999998,8.312047473564897,0.72602634373148
801620364543630,128,128,64,6,5.208990689895992,0.4437446969322,666.98,5.208990689895992,0.4437446969322
801620364543630,64,256,256,10,8.23596457028269,0.6705329416059601,679.85,8.23596457028269,0.6705329416059601
801620364543630,128,128,256,9,5.226659058297637,0.40797561790298,663.1899999999999,5.226659058297637,0.40797561790298
801620364543630,64,4,16,10,8.49233750377475,0.7018262488079399,691.76,8.49233750377475,0.7018262488079399
801620364543630,256,128,4,7,4.6626213627125,0.37264493449302,659.13,4.6626213627125,0.37264493449302
801620364543630,16,4,256,8,13.369043004836728,1.1921566689435,705.27,13.369043004836728,1.1921566689435
801620364543630,32,16,128,12,10.555332426815044,0.8513061304020999,687.5600000000001,10.555332426815044,0.8513061304020999
802182416486376,512,4,4,12,9.08951751243751,0.6990557454099401,693.0999999999999,9.08951751243751,0.6990557454099401
802182416486376,256,256,256,11,5.309409585486205,0.38208852674908,659.83,5.309409585486205,0.38208852674908
802182416486376,32,128,128,9,10.124996071750148,0.8684132692584999,689.41,10.124996071750148,0.8684132692584999
802182416486376,16,4,128,5,12.90435432397085,1.22408282054514,710.8299999999999,12.90435432397085,1.22408282054514
802182416486376,512,16,16,4,6.177435705309871,0.5593924380996,680.4,6.177435705309871,0.5593924380996
802182416486376,128,4,64,12,8.881053089003885,0.69839726549636,684.0300000000001,8.881053089003885,0.69839726549636
802182416486376,128,4,256,12,8.910971410980101,0.69839755242776,669.1000000000001,8.910971410980101,0.69839755242776
802182416486376,512,16,128,4,6.191408023488293,0.5590837762770999,676.21,6.191408023488293,0.5590837762770999
802182416486376,256,64,64,7,4.654700732630225,0.3717664432814,657.5799999999999,4.654700732630225,0.3717664432814
802182416486376,64,64,16,6,7.914472161158477,0.7115820056858599,680.94,7.914472161158477,0.7115820056858599
802742137825485,32,256,64,11,10.508149201065173,0.8640217848226799,703.36,10.508149201065173,0.8640217848226799
802742137825485,16,128,128,8,13.372106054896523,1.19267672149618,713.34,13.372106054896523,1.19267672149618
802742137825485,512,256,64,7,4.730726899529942,0.3717589915767,666.56,4.730726899529942,0.3717589915767
802742137825485,256,4,256,12,8.995366321214034,0.69838696436296,681.1099999999999,8.995366321214034,0.69838696436296
802742137825485,32,16,256,12,10.577761986555759,0.8513061304020999,691.79,10.577761986555759,0.8513061304020999
802742137825485,256,256,4,4,6.169380812962891,0.5599602106507,679.5799999999999,6.169380812962891,0.5599602106507
802742137825485,128,16,256,5,5.222523786648407,0.45523468402398,665.2200000000001,5.222523786648407,0.45523468402398
802742137825485,16,256,4,10,13.825739824457234,1.18598447646014,719.5400000000001,13.825739824457234,1.18598447646014
802742137825485,256,128,64,7,4.660052467914453,0.3717664432814,662.1899999999999,4.660052467914453,0.3717664432814
802742137825485,128,256,256,6,5.24340175957315,0.4437446969322,666.0700000000002,5.24340175957315,0.4437446969322
803307757362561,32,4,128,5,9.602475997057002,0.89728346789132,690.64,9.602475997057002,0.89728346789132
803307757362561,512,128,128,12,5.606221693254687,0.39000230470170005,665.2099999999999,5.606221693254687,0.39000230470170005
803307757362561,32,256,256,6,9.673471467999986,0.8789857534696199,680.19,9.673471467999986,0.8789857534696199
803307757362561,128,128,256,11,5.430613895698093,0.40233856199018,663.17,5.430613895698093,0.40233856199018
803307757362561,512,256,64,4,6.20900332092827,0.55904189134796,669.76,6.20900332092827,0.55904189134796
803307757362561,32,16,4,11,10.465211155820688,0.8646089139097201,686.2800000000001,10.465211155820688,0.8646089139097201
803307757362561,32,64,4,10,10.335625041096499,0.8715101750742,680.72,10.335625041096499,0.8715101750742
803307757362561,512,4,16,9,8.614941979434217,0.7117233252755599,667.2099999999999,8.614941979434217,0.7117233252755599
803307757362561,16,16,16,5,12.877616712777094,1.2240963134384801,723.07,12.877616712777094,1.2240963134384801
803307757362561,64,16,256,5,7.852888235785315,0.7187356328870399,675.1200000000001,7.852888235785315,0.7187356328870399
803889482554339,64,64,4,11,8.348948202951474,0.6701815360875799,690.3200000000002,8.348948202951474,0.6701815360875799
803889482554339,32,4,128,11,10.483284069885407,0.86420100778094,706.98,10.483284069885407,0.86420100778094
803889482554339,16,16,128,12,14.368681757599555,1.18712143958516,716.9200000000001,14.368681757599555,1.18712143958516
803889482554339,16,256,128,4,12.745721454486489,1.22793857854292,727.28,12.745721454486489,1.22793857854292
803889482554339,128,4,16,4,8.17215450109007,0.77113264525362,699.8100000000001,8.17215450109007,0.77113264525362
803889482554339,128,128,4,7,5.001721252733998,0.41189573506468,668.95,5.001721252733998,0.41189573506468
803889482554339,512,64,16,11,5.4534665659784505,0.39154797167134,678.89,5.4534665659784505,0.39154797167134
803889482554339,256,64,128,11,5.279639229569987,0.38208852674908,670.27,5.279639229569987,0.38208852674908
803889482554339,64,256,64,4,7.930159844069537,0.7425468651541199,691.58,7.930159844069537,0.7425468651541199
803889482554339,256,4,256,6,8.14977619638945,0.7260534559424201,697.2500000000001,8.14977619638945,0.7260534559424201
804456514292972,256,64,128,10,5.128786550760536,0.3809428064092,667.26,5.128786550760536,0.3809428064092
804456514292972,512,4,128,12,9.102825684722973,0.69838696436296,683.17,9.102825684722973,0.69838696436296
804456514292972,16,4,128,12,14.367814565466414,1.18717966520474,702.7199999999999,14.367814565466414,1.18717966520474
804456514292972,32,4,64,7,9.760555938792828,0.87552065398724,680.04,9.760555938792828,0.87552065398724
804456514292972,512,128,4,10,5.188439576215045,0.37894437592674,666.1499999999999,5.188439576215045,0.37894437592674
804456514292972,32,4,256,10,10.388145974984644,0.87296696536924,690.8599999999999,10.388145974984644,0.87296696536924
804456514292972,32,128,64,11,10.488953118367608,0.8640217848226799,687.48,10.488953118367608,0.8640217848226799
804456514292972,128,4,256,7,8.278454457582178,0.72602634373148,677.83,8.278454457582178,0.72602634373148
804456514292972,512,64,16,10,5.187761844640427,0.3794529790382,664.39,5.187761844640427,0.3794529790382
804456514292972,16,256,128,8,13.397287538207449,1.19267672149618,700.3200000000002,13.397287538207449,1.19267672149618
805034420913438,128,128,128,10,5.304584754506413,0.40411906187966,673.49,5.304584754506413,0.40411906187966
805034420913438,512,256,256,8,4.971991745317815,0.37960692836009996,674.5500000000001,4.971991745317815,0.37960692836009996
805034420913438,128,64,16,12,5.546583209184439,0.40400328978208,670.22,5.546583209184439,0.40400328978208
805034420913438,128,4,4,5,8.030367048507586,0.73994866751946,686.06,8.030367048507586,0.73994866751946
805034420913438,128,64,64,11,5.403228503645883,0.40233943130772,666.8,5.403228503645883,0.40233943130772
805034420913438,256,64,64,4,6.148468502745619,0.55905346378806,687.3,6.148468502745619,0.55905346378806
805034420913438,128,128,128,9,5.212297378293339,0.40797561790298,675.8299999999999,5.212297378293339,0.40797561790298
805034420913438,512,16,4,5,5.250195552561978,0.45268751081810005,671.2700000000001,5.250195552561978,0.45268751081810005
805034420913438,64,128,256,10,8.220321004169959,0.6705329416059601,677.1099999999999,8.220321004169959,0.6705329416059601
805034420913438,256,128,16,11,5.363116223581435,0.39154797167134,675.8299999999999,5.363116223581435,0.39154797167134
805581543525956,256,128,128,6,5.073866460124665,0.42499859465586,674.45,5.073866460124665,0.42499859465586
805581543525956,512,256,4,7,4.733336170783442,0.37264493449302,669.95,4.733336170783442,0.37264493449302
805581543525956,64,64,256,8,8.004544729227703,0.68378132951284,686.1399999999999,8.004544729227703,0.68378132951284
805581543525956,16,256,256,10,13.86814680898602,1.1846335955087,713.3199999999999,13.86814680898602,1.1846335955087
805581543525956,256,128,16,12,5.474191065338978,0.38862223435482,669.68,5.474191065338978,0.38862223435482
805581543525956,512,128,4,9,4.99834335357784,0.37334192563158003,672.3599999999999,4.99834335357784,0.37334192563158003
805581543525956,512,64,4,11,5.334995155148379,0.37930677881522,672.0600000000001,5.334995155148379,0.37930677881522
805581543525956,256,64,128,4,6.157417310888574,0.55905346378806,689.26,6.157417310888574,0.55905346378806
805581543525956,256,256,256,12,5.513856840977423,0.38881977828695996,669.23,5.513856840977423,0.38881977828695996
805581543525956,16,128,64,6,13.017983423948184,1.20940592172012,714.58,13.017983423948184,1.20940592172012
806158854598370,64,64,256,9,8.179618072221928,0.683726126396,668.9,8.179618072221928,0.683726126396
806158854598370,512,256,4,8,4.952969055422352,0.38053019503636,653.4000000000001,4.952969055422352,0.38053019503636
806158854598370,256,64,4,11,5.239819573963862,0.37930677881522,663.69,5.239819573963862,0.37930677881522
806158854598370,128,4,16,5,8.026217463588065,0.73939488927968,677.93,8.026217463588065,0.73939488927968
806158854598370,64,16,64,7,7.9462161701734955,0.69809946587532,671.4499999999999,7.9462161701734955,0.69809946587532
806158854598370,64,256,128,8,8.009431575735924,0.68378132951284,663.9100000000001,8.009431575735924,0.68378132951284
806158854598370,64,128,256,5,7.868929090313248,0.7187356328870399,673.36,7.868929090313248,0.7187356328870399
806158854598370,128,128,256,4,6.168757898286139,0.5611259791160799,664.41,6.168757898286139,0.5611259791160799
806158854598370,512,64,256,7,4.7360023966768345,0.37174096033614,661.2,4.7360023966768345,0.37174096033614
806158854598370,16,128,16,10,13.788134311841791,1.1846947588504,716.6499999999999,13.788134311841791,1.1846947588504
806734272553691,512,64,4,5,5.2554221541538855,0.45268749093174004,664.36,5.2554221541538855,0.45268749093174004
806734272553691,256,16,16,10,5.087282050838692,0.37841353520157994,668.5100000000001,5.087282050838692,0.37841353520157994
806734272553691,64,16,64,4,7.896752696630648,0.7425468651541199,691.3400000000001,7.896752696630648,0.7425468651541199
806734272553691,64,4,64,5,8.012618629252579,0.73930083676804,674.87,8.012618629252579,0.73930083676804
806734272553691,32,256,64,4,9.405766730951656,0.8941579592800599,706.71,9.405766730951656,0.8941579592800599
806734272553691,512,64,256,12,5.61473374225789,0.39000230470170005,668.83,5.61473374225789,0.39000230470170005
806734272553691,128,256,64,12,5.566140647194322,0.40369427994055995,661.1099999999999,5.566140647194322,0.40369427994055995
806734272553691,16,16,4,4,12.641941599864682,1.22560193163228,718.17,12.641941599864682,1.22560193163228
806734272553691,16,16,4,12,14.334431488052639,1.18668297589666,717.8700000000001,14.334431488052639,1.18668297589666
806734272553691,256,4,4,9,8.525314707632248,0.71229142166268,670.48,8.525314707632248,0.71229142166268
